business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,lat,lng
OPERATIONAL,"Batı, Barbaros Mah. Ak Zambak Sok. Uphill Towers B Blok Kat: 8 D: 45, 34746 Ataşehir/İstanbul, Turkey","{'location': {'lat': 40.99510190000001, 'lng': 29.1110744}, 'viewport': {'northeast': {'lat': 40.99643662989273, 'lng': 29.11251872989272}, 'southwest': {'lat': 40.99373697010729, 'lng': 29.10981907010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Pınar Demirkaya,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113497187863608755888"">A Google User</a>'], 'photo_reference': 'Aap_uECpfbi5rD1twx_k4Nqm7bXDh1ArbBJj9TsX7j2YFhHTswJeDkHk0FkJ93EAWxyoBbyT5dIL0Rr3RfH7cZELHSfyLkCq74tUQ10hqWIBZIAo5B55QdHdP4IAoMyo2CNVOlngn-Fa72XzaQD7ROt_ec3N1nu-nYbAygRNECs-RooR5bz8', 'width': 1080}]",ChIJsU617hPHyhQRSCFJqjQKBfw,"{'compound_code': 'X4W6+2C Ataşehir, İstanbul', 'global_code': '8GGFX4W6+2C'}",5.0,ChIJsU617hPHyhQRSCFJqjQKBfw,"['health', 'point_of_interest', 'establishment']",71,,https://www.google.com/maps/place/?q=place_id:ChIJsU617hPHyhQRSCFJqjQKBfw,40.99510190000001,29.1110744
OPERATIONAL,"Ulus mah, Öz Topuz Cd. No:5 daire:1, 34340 Beşiktaş/İstanbul, Turkey","{'location': {'lat': 41.0649543, 'lng': 29.028385}, 'viewport': {'northeast': {'lat': 41.06631587989272, 'lng': 29.02970537989272}, 'southwest': {'lat': 41.06361622010728, 'lng': 29.02700572010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Okan Gül,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113830864528383523779"">A Google User</a>'], 'photo_reference': 'Aap_uEBc32ZmFOWWat4c-ltNk6aCRN7qrLxLh2Z4xeMsMCpetFk4pHCAVuqOfdf88ap1mHGtCmNVfC3Qa4zBFNpkD_r3802IuFKxrHrQw1rKVtJcBNA31yarW5hhW5_dgpXze2lVPRGAGXu72XuXGZMWj5fWlNRuCbW5_IrhgG67WjYz5Qd5', 'width': 3024}]",ChIJmwKBNdm3yhQR-GZ1R1L7VMk,"{'compound_code': '327H+X9 Beşiktaş, İstanbul', 'global_code': '8GHF327H+X9'}",5.0,ChIJmwKBNdm3yhQR-GZ1R1L7VMk,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJmwKBNdm3yhQR-GZ1R1L7VMk,41.0649543,29.028385
OPERATIONAL,"Altunizade, Kısıklı Cd. No:28, 34662 Üsküdar/İstanbul, Turkey","{'location': {'lat': 41.0231698, 'lng': 29.0421964}, 'viewport': {'northeast': {'lat': 41.02462462989272, 'lng': 29.04356392989272}, 'southwest': {'lat': 41.02192497010728, 'lng': 29.04086427010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Bahar Aktan,{'open_now': False},"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106824893489850078856"">Bahar Aktan</a>'], 'photo_reference': 'Aap_uEDE1IOSTdHAzMnTtYfyvCZvYfzkpr-0GfGNTdu62Iv8e65dRYPo2qHxoNWzMNdv_-eyRb4mXcWM8MYK-mXTjSOG3quLckD2jUNGjZf0c9sSuHQKTP86IRZht-XNYRfmdLFJu_6uK6dcKpuVwQER_5ZAMfKR77XPbaaOzRG3EYGGBJ3Z', 'width': 1200}]",ChIJ9b748nG3yhQRjfebsd_sWKE,"{'compound_code': '22FR+7V Üsküdar, İstanbul', 'global_code': '8GHF22FR+7V'}",5.0,ChIJ9b748nG3yhQRjfebsd_sWKE,"['health', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ9b748nG3yhQRjfebsd_sWKE,41.0231698,29.0421964
OPERATIONAL,"Kısıklı, Alemdağ Yanyolu No:1, 34692 Üsküdar/İstanbul, Turkey","{'location': {'lat': 41.022831, 'lng': 29.07344819999999}, 'viewport': {'northeast': {'lat': 41.02411547989272, 'lng': 29.07479602989272}, 'southwest': {'lat': 41.02141582010727, 'lng': 29.07209637010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Yasemin Gün, Diyetisyen",,"[{'height': 397, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101286202500633842216"">A Google User</a>'], 'photo_reference': 'Aap_uEAjyVojqqpXQRMZ1KFCwRsTZYMnhEA__z10_y6SXZbSkuJ91M_Cc7482cok3tqLU4mfu1E2_4c1-nSnoNm436RPG9t6eh5kJA-71EDED6hLWGAICvIwd5pCu0mzGrwSluIuukZ1KmvP38CiB5VlAoLRTL5XFldpoWpI6a4xtAFpdYHR', 'width': 530}]",ChIJUwVmoQbJyhQRd2XZiYgyDbA,"{'compound_code': '23FF+49 Üsküdar, İstanbul', 'global_code': '8GHF23FF+49'}",0.0,ChIJUwVmoQbJyhQRd2XZiYgyDbA,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJUwVmoQbJyhQRd2XZiYgyDbA,41.022831,29.07344819999999
OPERATIONAL,"İstanbul Tüp Bebek ve Kadın Sağlığı Merkezi Ömer Avni Mh. İnönü Caddesi Dersan Han, 34427 Beyoğlu, 34427 Şişli/İstanbul, Turkey","{'location': {'lat': 41.0371782, 'lng': 28.99277739999999}, 'viewport': {'northeast': {'lat': 41.03857882989271, 'lng': 28.99410497989272}, 'southwest': {'lat': 41.03587917010727, 'lng': 28.99140532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Gülhan Koca Beslenme ve Diyet Uzmanı,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103989641098058466910"">A Google User</a>'], 'photo_reference': 'Aap_uEAkblGygnYf2WC0yicv128uBFqisLK64k7TAsPnXo4Vugt_9s0NdDSJEtHw9i1zlaVqAaVuwN79W4385x6LHCFSZgX7EFrrHI0Mf5_mNXSHGdaZUEUF5vYJHpBKGkgDASUVyt_8_ugCmUcuWOq3Q4QnhL7ptBEDRG2hZCEiDdlJXD8L', 'width': 3104}]",ChIJbX6WQG63yhQRHNfTSBqNh4g,"{'compound_code': '2XPV+V4 Şişli, İstanbul', 'global_code': '8GHC2XPV+V4'}",5.0,ChIJbX6WQG63yhQRHNfTSBqNh4g,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJbX6WQG63yhQRHNfTSBqNh4g,41.0371782,28.99277739999999
OPERATIONAL,"Fulya, Fulya Mah. Prof.Dr.Bülent Tarcan Cad. No:16 Fulya Life Residence K:11 D:32, 34349, Turkey","{'location': {'lat': 41.0596234, 'lng': 29.0006407}, 'viewport': {'northeast': {'lat': 41.06101282989273, 'lng': 29.00198032989272}, 'southwest': {'lat': 41.05831317010728, 'lng': 28.99928067010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beşiktaş Diyetisyen İlayda Özkök,{'open_now': False},,ChIJ2cCHd9u3yhQRd464gorYeIQ,"{'compound_code': '3252+R7 Şişli, İstanbul', 'global_code': '8GHF3252+R7'}",0.0,ChIJ2cCHd9u3yhQRd464gorYeIQ,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ2cCHd9u3yhQRd464gorYeIQ,41.0596234,29.0006407
OPERATIONAL,"Esentepe, Esentepe zincirlikuyu, Yüzbaşı Kaya Aldogan Sk. no: 4, 34394 Şişli/İstanbul, Turkey","{'location': {'lat': 41.0716772, 'lng': 29.0136448}, 'viewport': {'northeast': {'lat': 41.07293772989271, 'lng': 29.01496617989272}, 'southwest': {'lat': 41.07023807010727, 'lng': 29.01226652010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzm Diyetisyen Demet Özelgün,{'open_now': False},"[{'height': 1403, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101745131510743763536"">A Google User</a>'], 'photo_reference': 'Aap_uEBP9uyXOoGn7NBF4c7Sbz7aVgguYSBLbsehnnP4zMNN5FqP8xjnLMsEm3GMwFhoWurm1lxwHkOvblCOPT5EJO6N8XUgHbq-r5cLMhnKziJw19hs2wfLpWbNnbeDQpZL-xzPHYXnAoq8VDCwxxSjHnvqj2IsKfW0GjIG__xgYtK_QdTj', 'width': 2493}]",ChIJ2V5fIaS3yhQR73XpOdwCzRs,"{'compound_code': '32C7+MF Şişli, İstanbul', 'global_code': '8GHF32C7+MF'}",4.7,ChIJ2V5fIaS3yhQR73XpOdwCzRs,"['health', 'point_of_interest', 'establishment']",20,,https://www.google.com/maps/place/?q=place_id:ChIJ2V5fIaS3yhQR73XpOdwCzRs,41.0716772,29.0136448
OPERATIONAL,"Yunus Emre, Lütfi Aykaç Blv. No:80, 34260 Sultangazi/İstanbul, Turkey","{'location': {'lat': 41.0912797, 'lng': 28.88934059999999}, 'viewport': {'northeast': {'lat': 41.09261657989272, 'lng': 28.89069107989272}, 'southwest': {'lat': 41.08991692010728, 'lng': 28.88799142010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tuba Karabaş Beslenme ve Diyet Danışmanlık Merkezi,{'open_now': False},"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113802068256707844247"">A Google User</a>'], 'photo_reference': 'Aap_uEC9VFUKAWgmxV8pgmHlP_2lX-T12LGENp82LGmWX7MjoIM8WMqCWVhRe-dFF5RnUFcqC2DPid7fAJMJfsBr3XrWUvIWcYrr8EuGaRSUk9BaqRaAYDhL-w8NqY33CCndSHD_xVrHcjdJTvwnfpFDQY7t9NLWS7qDjdAGDwzFxlivtEc', 'width': 530}]",ChIJV_uzkr-3yhQRfimRKtHfv3k,"{'compound_code': '3VRQ+GP Sultangazi, İstanbul', 'global_code': '8GHC3VRQ+GP'}",4.6,ChIJV_uzkr-3yhQRfimRKtHfv3k,"['health', 'point_of_interest', 'establishment']",11,,https://www.google.com/maps/place/?q=place_id:ChIJV_uzkr-3yhQRfimRKtHfv3k,41.0912797,28.88934059999999
OPERATIONAL,"Yeşilpınar, Pamuk Sk. NO:14, 34060 Eyüpsultan/İstanbul, Turkey","{'location': {'lat': 41.08182499999999, 'lng': 28.9171308}, 'viewport': {'northeast': {'lat': 41.08324692989272, 'lng': 28.91848632989272}, 'southwest': {'lat': 41.08054727010728, 'lng': 28.91578667010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Esma Bulut,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103565878322455983599"">A Google User</a>'], 'photo_reference': 'Aap_uECAl8fQ9c6MdtRDq054O0O9DVhvb6z5pSBF2yWtcC7Q4C_q19fqP-QVQgP0xLZ2VwJGJq2vPQENIenUktgxeeSCifTbUQATW4DEdVqYBf2uO0k0nnzPqfR91tgcqsEuOaTmgex2bi_5Sa9-JZa05vK0cOPcccKCGry96usd5UIGikOl', 'width': 1280}]",ChIJMwjRx7KxyhQR5PklddyNlGk,"{'compound_code': '3WJ8+PV Eyüpsultan, İstanbul', 'global_code': '8GHC3WJ8+PV'}",0.0,ChIJMwjRx7KxyhQR5PklddyNlGk,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJMwjRx7KxyhQR5PklddyNlGk,41.08182499999999,28.9171308
OPERATIONAL,"Yeşilpınar, Lin Güzellik Merkezi, Özlem Sk. no.19, 34070 Eyüpsultan/İstanbul, Turkey","{'location': {'lat': 41.0815101, 'lng': 28.9180892}, 'viewport': {'northeast': {'lat': 41.08283172989272, 'lng': 28.91943587989272}, 'southwest': {'lat': 41.08013207010727, 'lng': 28.91673622010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen KEVSER ÇINAR,{'open_now': False},"[{'height': 564, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111049237693278023169"">A Google User</a>'], 'photo_reference': 'Aap_uEARfW1aBOM9obm7MHilQC0INtRDCd9w5mNjqsJp8JqErGm8VpGCLHCv3o21FkxYXsXz7n-PUB8uxsNQov91OyfjLrrJf16461htPb2dO-yAXqQ-jYGkcpY1oB7-R31VxC7VYe8k3wjAIwH6WJyeEoDZjebnSphwoQzz7C86UBSvihOI', 'width': 441}]",ChIJ_9ocgc-xyhQRzhdP_tubRMM,"{'compound_code': '3WJ9+J6 Eyüpsultan, İstanbul', 'global_code': '8GHC3WJ9+J6'}",4.9,ChIJ_9ocgc-xyhQRzhdP_tubRMM,"['health', 'point_of_interest', 'establishment']",23,,https://www.google.com/maps/place/?q=place_id:ChIJ_9ocgc-xyhQRzhdP_tubRMM,41.0815101,28.9180892
OPERATIONAL,"Yıldırım, İkizler Sk. No:2 Kat:5 D:10, 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.0673166, 'lng': 28.8967212}, 'viewport': {'northeast': {'lat': 41.06864992989271, 'lng': 28.89809482989272}, 'southwest': {'lat': 41.06595027010727, 'lng': 28.89539517010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Azmi Yılmaz,{'open_now': False},"[{'height': 2659, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103475550685255463698"">A Google User</a>'], 'photo_reference': 'Aap_uEAL7BjD1ZMRoRW-m9L3wzRsynqPlpr-rJyTiauSj76ar1wyLofXONYxq__v-vl7y6TF0Q4t8X9R_KKtyiftbgqCc7xr78meeN38s2GxjRGPn9i02SSbOnaQwHoTp1PWx-U9nNcmXtqs85XL56CozKRC_nXaHA4NgNlQj_jXIg5zY-tC', 'width': 2659}]",ChIJTxE0tFKxyhQROvZqg2EfMLE,"{'compound_code': '3V8W+WM Bayrampaşa, İstanbul', 'global_code': '8GHC3V8W+WM'}",5.0,ChIJTxE0tFKxyhQROvZqg2EfMLE,"['health', 'point_of_interest', 'establishment']",73,,https://www.google.com/maps/place/?q=place_id:ChIJTxE0tFKxyhQROvZqg2EfMLE,41.0673166,28.8967212
OPERATIONAL,"Eski Edirne Asfaltı Caddesi Yıldırım Mahallesi No 269, D:kat 5 daire 4, 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.06937, 'lng': 28.894132}, 'viewport': {'northeast': {'lat': 41.07073527989272, 'lng': 28.89550102989272}, 'southwest': {'lat': 41.06803562010727, 'lng': 28.89280137010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Dilara Karaca - Online Diyet Uzmanı,{'open_now': False},"[{'height': 449, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112459658670859520968"">A Google User</a>'], 'photo_reference': 'Aap_uEAoQbvjHeyJ13qBIMJNqsTCiIr5EQ-9kdVGlsPm9MQdnkLPuyvx9oVMI2hQf-TdWVGAAWpiR60Vv5TqvuhTrw0xbypJM3jekv_B6fpTWD7AlyXwpw6DLO12sOSlcq0f7M2YjJPe1ICuuoxGMA5qZHoWkv6zLjPQrV7RCso1uvB2E03P', 'width': 800}]",ChIJGd8Ap2iwyhQR7ZlH43MrgpQ,"{'compound_code': '3V9V+PM Bayrampaşa, İstanbul', 'global_code': '8GHC3V9V+PM'}",4.3,ChIJGd8Ap2iwyhQR7ZlH43MrgpQ,"['health', 'point_of_interest', 'establishment']",14,,https://www.google.com/maps/place/?q=place_id:ChIJGd8Ap2iwyhQR7ZlH43MrgpQ,41.06937,28.894132
OPERATIONAL,"Cevatpaşa Mahallesi, Şehit Bahtiyar Aydın Caddesi, No:2 Daire: 4 Kat:2, 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.0721981, 'lng': 28.8879759}, 'viewport': {'northeast': {'lat': 41.07352387989272, 'lng': 28.88935397989273}, 'southwest': {'lat': 41.07082422010728, 'lng': 28.88665432010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Beyza Karakurt,{'open_now': False},"[{'height': 709, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107737610669251088393"">A Google User</a>'], 'photo_reference': 'Aap_uEAfxpADl_F4G_vhKNxSspkAULDp1sExFB2IixoZ-TyCNO9gfhlCPxMpzN1lFFO6S_XQxKVR75WuPza49C01jjWG3OpxPj4prsBSqmbhpuV2AM9cdLDb_o38KWlJiCtEkvqBHYWS11NLsBzr5yJphQjTNG7qBr6hLPHfg_jNzzcZPZMt', 'width': 709}]",ChIJuQIDlTaxyhQRs-_lbs2jHJU,"{'compound_code': '3VCQ+V5 Bayrampaşa, İstanbul', 'global_code': '8GHC3VCQ+V5'}",5.0,ChIJuQIDlTaxyhQRs-_lbs2jHJU,"['health', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJuQIDlTaxyhQRs-_lbs2jHJU,41.0721981,28.8879759
OPERATIONAL,"Yıldırım, Uludağ Sk., 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.0705959, 'lng': 28.8915662}, 'viewport': {'northeast': {'lat': 41.07191877989272, 'lng': 28.89295242989272}, 'southwest': {'lat': 41.06921912010727, 'lng': 28.89025277010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Hatice Bolat,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114803817714086457396"">A Google User</a>'], 'photo_reference': 'Aap_uEA_Iqs7CfNUOC5w3L6ymwiV9Vwv_GJ5rO66doArI1bU6GMFECTaIhiNaro9i_DEh9xRZVxmjjO0BXtb16abFujFqrc1j7k5yizXeie94UWrxjCe-Kt7GPrJYdIEs1NOBFkxzvqzf-ut8XtvSYp6PtURRuqgbjPZjjyLu842MjaX_S0q', 'width': 720}]",ChIJP7dGHmmwyhQRQS9IXIwke6M,"{'compound_code': '3VCR+6J Bayrampaşa, İstanbul', 'global_code': '8GHC3VCR+6J'}",5.0,ChIJP7dGHmmwyhQRQS9IXIwke6M,"['health', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJP7dGHmmwyhQRQS9IXIwke6M,41.0705959,28.8915662
OPERATIONAL,"Barbaros Hayrettinpaşa, Eski Edirne Asf. No:254 D:kat 1, 34000 Gaziosmanpaşa/İstanbul, Turkey","{'location': {'lat': 41.071518, 'lng': 28.890117}, 'viewport': {'northeast': {'lat': 41.07283507989272, 'lng': 28.89144287989272}, 'southwest': {'lat': 41.07013542010728, 'lng': 28.88874322010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Hatice YILDIRIM Beslenme ve Diyet Danışmanlık Merkezi,{'open_now': False},"[{'height': 1639, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114532470477293037293"">A Google User</a>'], 'photo_reference': 'Aap_uEAk-pafw8AsI1pt6e8ecJerFb6USLad1D7MLlBWp5tnlbBzx95wbC8sy71C2PmnH6lexmBR0Q26bbMKPw_WthWYM9ZS5kKPjCfn_20F8njoRsAuqEncw9zL04pGtQyOegTUvj2NCHlYJX5_lhn_UkMPFvWTAYmQD5m8Ojrfwm6mpQGS', 'width': 1221}]",ChIJ44ntV7uxyhQRb8sq48m1l2M,"{'compound_code': '3VCR+J2 Gaziosmanpaşa, İstanbul', 'global_code': '8GHC3VCR+J2'}",5.0,ChIJ44ntV7uxyhQRb8sq48m1l2M,"['health', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJ44ntV7uxyhQRb8sq48m1l2M,41.071518,28.890117
OPERATIONAL,"Yıldırım, Akyar Sk. No:4/A, 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.0648334, 'lng': 28.8992307}, 'viewport': {'northeast': {'lat': 41.06615587989272, 'lng': 28.90061642989272}, 'southwest': {'lat': 41.06345622010728, 'lng': 28.89791677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Yunus Kapar,{'open_now': False},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106593334573610733629"">A Google User</a>'], 'photo_reference': 'Aap_uEDAqoLaF-BHDW1Pxpg1Vy5Lbt05S2X3UQQTkMmJeEmhXTfOKmgq9UN9VqIpytbsgKuuG6RGSg9xrhjWyptPJHNuNn0VE0tC1hjA9oNjJzjeO-AQrXq_EI67VC1-M-Z_QAd6nGtcP_Z-yOQ9QMS6ZszA4jtgZnjjL0YG9-DtRHTWqd_Q', 'width': 1280}]",ChIJa-KeslC7yhQR0FME7WLy_-A,"{'compound_code': '3V7X+WM Bayrampaşa, İstanbul', 'global_code': '8GHC3V7X+WM'}",5.0,ChIJa-KeslC7yhQR0FME7WLy_-A,"['gym', 'health', 'point_of_interest', 'establishment']",30,,https://www.google.com/maps/place/?q=place_id:ChIJa-KeslC7yhQR0FME7WLy_-A,41.0648334,28.8992307
OPERATIONAL,"Akşemsettin, Cengiz Topel Cd. No:32 Kat:1 D:aire:2, 34060 Eyüpsultan/İstanbul, Turkey","{'location': {'lat': 41.0833264, 'lng': 28.9285547}, 'viewport': {'northeast': {'lat': 41.08467662989272, 'lng': 28.92982392989272}, 'southwest': {'lat': 41.08197697010728, 'lng': 28.92712427010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Medya Demir,{'open_now': False},"[{'height': 345, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102456418080130499642"">A Google User</a>'], 'photo_reference': 'Aap_uEDrWJHILjIlxiY90cNx9D8et5wavKA1UE1ntjiby7lEc23iYAJkBrCBGBUFj86PIkD7M85tL48hfpWfLXI6ST85A60rZJbYJXJ-M0iruNFgmYW-HTMh1CyMR6J3TxuMNIDgiso0vi5d4Iy-RMPGVjGtj9E9bruGDmhQ8uGjXJlAVPyl', 'width': 613}]",ChIJdy-GD1GxyhQR6z-D2dXn9pY,"{'compound_code': '3WMH+8C Eyüpsultan, İstanbul', 'global_code': '8GHC3WMH+8C'}",5.0,ChIJdy-GD1GxyhQR6z-D2dXn9pY,"['doctor', 'health', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJdy-GD1GxyhQR6z-D2dXn9pY,41.0833264,28.9285547
OPERATIONAL,"YILDIRIM MH, Ali Fuat Başgil Cd. NO:69 KAT:4, 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.065287, 'lng': 28.893416}, 'viewport': {'northeast': {'lat': 41.06667062989272, 'lng': 28.89471777989272}, 'southwest': {'lat': 41.06397097010728, 'lng': 28.89201812010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Melekber Deniz Beslenme ve Diyet Danışmanlığı,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107644768853515243115"">A Google User</a>'], 'photo_reference': 'Aap_uEBb6umi6-MjfRNo5v5C3JsVF-pjLL43caQi9EjkN1tNagOYTmA5Vd6oPWrE_rGYzzpYluRvtJ8u0h1SGBmoM6fwdV6drDP6Vj1MLqH84aDsbujEntWNtxVm-GC8ktg_BIkHg1fga1ikr_aTXNCSHxuL1kYRx-91B6ZAuV1Sh4Ousp3s', 'width': 3024}]",ChIJe_1YlG-wyhQROw20JMinm9w,"{'compound_code': '3V8V+49 Bayrampaşa, İstanbul', 'global_code': '8GHC3V8V+49'}",5.0,ChIJe_1YlG-wyhQROw20JMinm9w,"['health', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJe_1YlG-wyhQROw20JMinm9w,41.065287,28.893416
OPERATIONAL,"Orhan Ersek Sok. Hızlan Apt. No:30, D:1, 34365 İstanbul, Turkey","{'location': {'lat': 41.0933739, 'lng': 28.8729031}, 'viewport': {'northeast': {'lat': 41.09471987989272, 'lng': 28.87419637989272}, 'southwest': {'lat': 41.09202022010728, 'lng': 28.87149672010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Asya Alper, Diyetisyen",,"[{'height': 513, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115496205821915040827"">A Google User</a>'], 'photo_reference': 'Aap_uEB75HCoXiorhQn3OvvRi-B52NHpLVxzH4aEiaZkyuEtX6JtdeE9UR3l4Lk85CLC9Zov-GFaTZHEi6HsKmGTT_DzFN2JMTEGyXMnC5JbTBL9gnP0lhGLAD7y80kaXFJz0BYDemuYezhm97jX7g_JGJzM5xuM40yW-GiHwF9pXpZtmDQ4', 'width': 530}]",ChIJe7GeUFSxyhQR1avrxkLbrAw,"{'compound_code': '3VVF+85 Sultangazi, İstanbul', 'global_code': '8GHC3VVF+85'}",0.0,ChIJe7GeUFSxyhQR1avrxkLbrAw,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJe7GeUFSxyhQR1avrxkLbrAw,41.0933739,28.8729031
